id,temperature,created_at,sound,light,dust,fan,motion
"'4802', ","'22.69',"," '2026-05-07  00:00:15',"," '18.37',", '4.76',", '0.0284'",", '0'",", '0'"
"'4803', ","'22.37',"," '2026-05-07  00:00:30',"," '18.61',", '3.31',", '0.0232'",", '0'",", '0'"
"'4804', ","'22.73',"," '2026-05-07  00:00:45',"," '12.94',", '1.36',", '0.0148'",", '0'",", '0'"
"'4805', ","'22.37',"," '2026-05-07  00:01:00',"," '17.44',", '0.99',", '0.0162'",", '0'",", '0'"
"'4806', ","'22.67',"," '2026-05-07  00:01:15',"," '17.77',", '4.73',", '0.0207'",", '0'",", '0'"
"'4807', ","'22.92',"," '2026-05-07  00:01:30',"," '20.39',", '3.99',", '0.0106'",", '0'",", '0'"
"'4808', ","'22.6', ","'2026-05-07  00:01:45', ","'16.77', ","'4.72',"," '0.0114',"," '0',", '0'
"'4809', ","'22.38',"," '2026-05-07  00:02:00',"," '20.76',"," '0.2',"," '0.0275',"," '0',", '0'
"'4810', ","'22.84',"," '2026-05-07  00:02:15',"," '12.62',", '3.08',", '0.0107'",", '0'",", '0'"
"'4811', ","'22.44',"," '2026-05-07  00:02:30',"," '21.84',", '5.23',", '0.0209'",", '0'",", '0'"
"'4812', ","'22.89',"," '2026-05-07  00:02:45',"," '12.2', ","'4.94',"," '0.0117',"," '0',", '0'
"'4813', ","'22.42',"," '2026-05-07  00:03:00',"," '13.2', ","'4.36',"," '0.0302',"," '0',", '0'
"'4814', ","'22.66',"," '2026-05-07  00:03:15',"," '18.91',", '0.15',", '0.0165'",", '0'",", '0'"
"'4815', ","'22.42',"," '2026-05-07  00:03:30',"," '19.55',", '1.43',", '0.0232'",", '0'",", '0'"
"'4816', ","'22.44',"," '2026-05-07  00:03:45',"," '19.48',", '0.98',", '0.0248'",", '0'",", '1'"
"'4817', ","'22.65',"," '2026-05-07  00:04:00',"," '18.35',", '0.69',", '0.0085'",", '0'",", '0'"
"'4818', ","'22.87',"," '2026-05-07  00:04:15',"," '16.1', ","'0.88',"," '0.024', ","'0', ",'0'
"'4819', ","'22.37',"," '2026-05-07  00:04:30',"," '21.29',"," '0.7',"," '0.0315',"," '0',", '0'
"'4820', ","'22.45',"," '2026-05-07  00:04:45',"," '20.46',", '2.67',", '0.0278'",", '0'",", '1'"
"'4821', ","'22.3', ","'2026-05-07  00:05:00', ","'21.43', ","'4.18',"," '0.0312',"," '0',", '1'
"'4822', ","'22.73',"," '2026-05-07  00:05:15',"," '14.28',", '4.06',", '0.0142'",", '0'",", '0'"
"'4823', ","'22.79',"," '2026-05-07  00:05:30',", '148.82',", '1.34","', '0.0277","', '0","', '0'"
"'4824', ","'22.56',"," '2026-05-07  00:05:45',"," '15.55',", '2.06',", '0.0227'",", '0'",", '0'"
"'4825', ","'22.5', ","'2026-05-07  00:06:00', ","'19.08', ","'5.36',"," '0.0287',"," '0',", '0'
"'4826', ","'22.48',"," '2026-05-07  00:06:15',"," '20.01',", '5.31',", '0.0106'",", '0'",", '0'"
"'4827', ","'22.77',"," '2026-05-07  00:06:30',"," '16.58',", '4.02',", '0.0275'",", '0'",", '0'"
"'4828', ","'22.55',"," '2026-05-07  00:06:45',"," '17.16',", '4.75',", '0.0134'",", '0'",", '0'"
"'4829', ","'22.29',"," '2026-05-07  00:07:00',"," '13.45',", '0.97',", '0.0283'",", '0'",", '0'"
"'4830', ","'22.62',"," '2026-05-07  00:07:15',"," '12.24',", '4.73',", '0.0222'",", '0'",", '0'"
"'4831', ","'22.36',"," '2026-05-07  00:07:30',"," '18.88',", '2.67',", '0.0348'",", '0'",", '0'"
"'4832', ","'22.65',"," '2026-05-07  00:07:45',"," '17.81',", '4.34',", '0.0188'",", '0'",", '0'"
"'4833', ","'22.41',"," '2026-05-07  00:08:00',"," '18.04',", '0.34',", '0.0115'",", '0'",", '0'"
"'4834', ","'22.71',"," '2026-05-07  00:08:15',"," '16.52',", '3.71',", '0.0255'",", '0'",", '0'"
"'4835', ","'22.55',"," '2026-05-07  00:08:30',"," '20.97',", '0.69',", '0.0287'",", '0'",", '0'"
"'4836', ","'22.28',"," '2026-05-07  00:08:45',"," '11.83',", '4.13',", '0.0242'",", '0'",", '0'"
"'4837', ","'22.25',"," '2026-05-07  00:09:00',"," '17.99',", '1.42',", '0.0108'",", '0'",", '0'"
"'4838', ","'22.55',"," '2026-05-07  00:09:15',"," '16.57',"," '5.2',"," '0.03', '","0', '",0'
"'4839', ","'22.78',"," '2026-05-07  00:09:30',"," '18.15',", '2.57',", '0.0269'",", '0'",", '0'"
"'4840', ","'22.31',"," '2026-05-07  00:09:45',"," '18.74',", '1.29',", '0.0108'",", '0'",", '0'"
"'4841', ","'22.8', ","'2026-05-07  00:10:00', ","'17.09', ","'0.38',"," '0.0112',"," '0',", '0'
"'4842', ","'22.6', ","'2026-05-07  00:10:15', ","'12.02', ","'1.13',"," '0.0247',"," '0',", '0'
"'4843', ","'22.64',"," '2026-05-07  00:10:30',"," '14.58',"," '1.2',"," '0.0211',"," '0',", '0'
"'4844', ","'22.73',"," '2026-05-07  00:10:45',"," '13.26',", '1.29',", '0.0326'",", '0'",", '0'"
"'4845', ","'22.78',"," '2026-05-07  00:11:00',"," '14.57',", '2.07',", '0.0189'",", '0'",", '0'"
"'4846', ","'22.78',"," '2026-05-07  00:11:15',"," '20.06',", '1.77',", '0.0121'",", '0'",", '0'"
"'4847', ","'22.73',"," '2026-05-07  00:11:30',"," '15.03',", '3.94',", '0.0275'",", '0'",", '0'"
"'4848', ","'22.75',"," '2026-05-07  00:11:45',"," '11.74',", '3.18',", '0.0228'",", '0'",", '0'"
"'4849', ","'22.7', ","'2026-05-07  00:12:00', ","'20.23', ","'2.47',"," '0.0245',"," '0',", '0'
"'4850', ","'22.35',"," '2026-05-07  00:12:15',"," '19.84',", '4.41',", '0.0137'",", '0'",", '0'"
"'4851', ","'22.3', ","'2026-05-07  00:12:30', ","'12.98', ","'2.63',"," '0.0218',"," '0',", '0'
"'4852', ","'22.46',"," '2026-05-07  00:12:45',"," '16.31',", '4.29',", '0.0196'",", '0'",", '1'"
"'4853', ","'22.45',"," '2026-05-07  00:13:00',"," '15.2', ","'2.39',"," '0.0096',"," '0',", '0'
"'4854', ","'22.73',"," '2026-05-07  00:13:15',"," '18.78',", '2.57',", '0.0322'",", '0'",", '0'"
"'4855', ","'22.18',"," '2026-05-07  00:13:30',"," '21.3', ","'3.64',"," '0.0194',"," '0',", '0'
"'4856', ","'22.25',"," '2026-05-07  00:13:45',"," '16.61',", '5.47',", '0.0103'",", '0'",", '0'"
"'4857', ","'22.57',"," '2026-05-07  00:14:00',", '104.56',", '0.12","', '0.0093","', '0","', '0'"
"'4858', ","'22.58',"," '2026-05-07  00:14:15',"," '18.8', ","'0.71',"," '0.031', ","'0', ",'0'
"'4859', ","'22.45',"," '2026-05-07  00:14:30',"," '16.51',", '2.34',", '0.0278'",", '0'",", '0'"
"'4860', ","'22.15',"," '2026-05-07  00:14:45',"," '16.85',", '5.46',", '0.0222'",", '0'",", '0'"
"'4861', ","'22.28',"," '2026-05-07  00:15:00',"," '19.29',", '1.99',", '0.0185'",", '0'",", '0'"
"'4862', ","'22.58',"," '2026-05-07  00:15:15',"," '19.62',", '0.18',", '0.0306'",", '0'",", '0'"
"'4863', ","'22.56',"," '2026-05-07  00:15:30',"," '15.87',"," '3.6',"," '0.0129',"," '0',", '0'
"'4864', ","'22.39',"," '2026-05-07  00:15:45',"," '16.29',", '4.84',", '0.0308'",", '0'",", '0'"
"'4865', ","'22.32',"," '2026-05-07  00:16:00',"," '16.9', ","'1.62',"," '0.0084',"," '0',", '0'
"'4866', ","'22.63',"," '2026-05-07  00:16:15',"," '20.77',", '2.32',", '0.0284'",", '0'",", '0'"
"'4867', ","'22.34',"," '2026-05-07  00:16:30',"," '17.65',", '3.12',", '0.0281'",", '0'",", '1'"
"'4868', ","'22.43',"," '2026-05-07  00:16:45',"," '20.41',", '3.07',", '0.0306'",", '0'",", '0'"
"'4869', ","'22.57',"," '2026-05-07  00:17:00',"," '18.33',", '2.22',", '0.0325'",", '0'",", '0'"
"'4870', ","'22.43',"," '2026-05-07  00:17:15',"," '18.11',", '1.34',", '0.0195'",", '0'",", '1'"
"'4871', ","'22.64',"," '2026-05-07  00:17:30',"," '16.4', ","'0.39',"," '0.0117',"," '0',", '0'
"'4872', ","'22.49',"," '2026-05-07  00:17:45',"," '21.01',", '4.77',", '0.031',"," '0',", '1'
"'4873', ","'22.6', ","'2026-05-07  00:18:00', ","'11.73', ","'3.17',"," '0.0349',"," '0',", '0'
"'4874', ","'22.56',"," '2026-05-07  00:18:15',"," '19.34',", '0.59',", '0.0145'",", '0'",", '0'"
"'4875', ","'22.25',"," '2026-05-07  00:18:30',"," '11.45',", '3.82',", '0.0345'",", '0'",", '0'"
"'4876', ","'22.57',"," '2026-05-07  00:18:45',", '102.17',", '0.35","', '0.0265","', '0","', '0'"
"'4877', ","'22.21',"," '2026-05-07  00:19:00',"," '17.62',", '1.91',", '0.0094'",", '0'",", '1'"
"'4878', ","'22.45',"," '2026-05-07  00:19:15',"," '15.88',", '4.49',", '0.0202'",", '0'",", '0'"
"'4879', ","'22.43',"," '2026-05-07  00:19:30',"," '13.65',", '4.51',", '0.0109'",", '0'",", '0'"
"'4880', ","'22.5', ","'2026-05-07  00:19:45', ","'20.83', ","'4.71',"," '0.029', ","'0', ",'0'
"'4881', ","'22.3', ","'2026-05-07  00:20:00', ","'16.86', ","'2.3', ","'0.0096', ","'0', ",'0'
"'4882', ","'22.63',"," '2026-05-07  00:20:15',"," '15.63',", '0.87',", '0.0145'",", '0'",", '0'"
"'4883', ","'22.58',"," '2026-05-07  00:20:30',"," '12', '4",".34', '","0.0199', '","0', '",0'
"'4884', ","'22.65',"," '2026-05-07  00:20:45',"," '18.21',", '1.06',", '0.0249'",", '0'",", '0'"
"'4885', ","'22.29',"," '2026-05-07  00:21:00',"," '20.06',", '3.07',", '0.0228'",", '0'",", '1'"
"'4886', ","'22.54',"," '2026-05-07  00:21:15',"," '16.84',", '2.43',", '0.0268'",", '0'",", '0'"
"'4887', ","'22.37',"," '2026-05-07  00:21:30',"," '19.32',", '4.37',", '0.0199'",", '0'",", '0'"
"'4888', ","'22.54',"," '2026-05-07  00:21:45',"," '11.64',", '2.84',", '0.0236'",", '0'",", '0'"
"'4889', ","'22.62',"," '2026-05-07  00:22:00',"," '14.14',", '1.64',", '0.028',"," '0',", '0'
"'4890', ","'22.2', ","'2026-05-07  00:22:15', ","'17.01', ","'2.63',"," '0.0177',"," '0',", '0'
"'4891', ","'22.59',"," '2026-05-07  00:22:30',"," '18.1', ","'4.17',"," '0.0088',"," '0',", '0'
"'4892', ","'22.29',"," '2026-05-07  00:22:45',"," '20.44',", '0.35',", '0.0157'",", '0'",", '0'"
"'4893', ","'22.33',"," '2026-05-07  00:23:00',"," '14.77',", '2.15',", '0.0343'",", '0'",", '0'"
"'4894', ","'22.45',"," '2026-05-07  00:23:15',"," '15.37',"," '3.3',"," '0.0181',"," '0',", '0'
"'4895', ","'22.11',"," '2026-05-07  00:23:30',"," '17.96',", '4.68',", '0.024',"," '0',", '0'
"'4896', ","'22.27',"," '2026-05-07  00:23:45',"," '19.04',", '1.94',", '0.0335'",", '0'",", '0'"
"'4897', ","'22.57',"," '2026-05-07  00:24:00',"," '16.24',", '3.42',", '0.0312'",", '0'",", '0'"
"'4898', ","'22.52',"," '2026-05-07  00:24:15',"," '19.5', ","'1.77',"," '0.0311',"," '0',", '0'
"'4899', ","'22.5', ","'2026-05-07  00:24:30', ","'14.87', ","'3.35',"," '0.021', ","'0', ",'0'
"'4900', ","'22.29',"," '2026-05-07  00:24:45',"," '19.61',", '0.41',", '0.0159'",", '0'",", '0'"
"'4901', ","'22.58',"," '2026-05-07  00:25:00',"," '12.99',", '1.81',", '0.0302'",", '0'",", '0'"
"'4902', ","'22.51',"," '2026-05-07  00:25:15',"," '12.26',", '1.52',", '0.0167'",", '0'",", '0'"
"'4903', ","'22.31',"," '2026-05-07  00:25:30',"," '16.82',", '2.05',", '0.018',"," '0',", '0'
"'4904', ","'22.29',"," '2026-05-07  00:25:45',"," '12.55',", '3.73',", '0.0083'",", '0'",", '0'"
"'4905', ","'22.26',"," '2026-05-07  00:26:00',"," '12.56',", '5.14',", '0.013',"," '0',", '0'
"'4906', ","'22.47',"," '2026-05-07  00:26:15',"," '19.62',", '4.83',", '0.0115'",", '0'",", '0'"
"'4907', ","'22.33',"," '2026-05-07  00:26:30',"," '18.09',", '3.91',", '0.0254'",", '0'",", '0'"
"'4908', ","'22.03',"," '2026-05-07  00:26:45',"," '15.74',"," '1.6',"," '0.0247',"," '0',", '0'
"'4909', ","'22', '2","026-05-07 00 :27:00', '1","6.84', '1",".95', '","0.0096', '","0', '",0'
"'4910', ","'22.03',"," '2026-05-07  00:27:15',"," '19.81',", '2.48',", '0.0346'",", '0'",", '0'"
"'4911', ","'22.46',"," '2026-05-07  00:27:30',"," '14.62',", '4.03',", '0.0116'",", '0'",", '1'"
"'4912', ","'22.02',"," '2026-05-07  00:27:45',"," '20.31',", '0.96',", '0.0315'",", '0'",", '0'"
"'4913', ","'22.56',"," '2026-05-07  00:28:00',"," '19.41',", '0.52',", '0.0137'",", '0'",", '0'"
"'4914', ","'22.18',"," '2026-05-07  00:28:15',"," '15.18',", '0.49',", '0.0348'",", '0'",", '0'"
"'4915', ","'22.52',"," '2026-05-07  00:28:30',"," '18.23',", '0.09',", '0.0174'",", '0'",", '0'"
"'4916', ","'22.18',"," '2026-05-07  00:28:45',"," '16.9', ","'2.63',"," '0.0151',"," '0',", '0'
"'4917', ","'22.39',"," '2026-05-07  00:29:00',"," '16.92',", '4.08',", '0.0345'",", '0'",", '0'"
"'4918', ","'22.02',"," '2026-05-07  00:29:15',"," '16.44',", '4.68',", '0.0099'",", '0'",", '0'"
"'4919', ","'22.5', ","'2026-05-07  00:29:30', ","'10.78', ","'0.9', ","'0.0346', ","'0', ",'0'
"'4920', ","'22.29',"," '2026-05-07  00:29:45',"," '12.91',", '0.92',", '0.0121'",", '0'",", '0'"
"'4921', ","'22.4', ","'2026-05-07  00:30:00', ","'13.97', ","'5.46',"," '0.0121',"," '0',", '0'
"'4922', ","'22.18',"," '2026-05-07  00:30:15',"," '10.45',", '1.23',", '0.0105'",", '0'",", '0'"
"'4923', ","'22.31',"," '2026-05-07  00:30:30',"," '15.51',", '4.11',", '0.0204'",", '0'",", '0'"
"'4924', ","'22.03',"," '2026-05-07  00:30:45',"," '11.09',", '4.43',", '0.0083'",", '0'",", '0'"
"'4925', ","'22.09',"," '2026-05-07  00:31:00',"," '16.42',", '5.06',", '0.0297'",", '0'",", '0'"
"'4926', ","'21.94',"," '2026-05-07  00:31:15',"," '19.13',", '2.91',", '0.0161'",", '0'",", '0'"
"'4927', ","'21.97',"," '2026-05-07  00:31:30',"," '17.27',"," '4', '","0.029', '0","', '0",'
"'4928', ","'22.26',"," '2026-05-07  00:31:45',", '189.18',", '3.37","', '0.0102","', '0","', '0'"
"'4929', ","'22.24',"," '2026-05-07  00:32:00',"," '17.13',", '1.66',", '0.0302'",", '0'",", '0'"
"'4930', ","'22.11',"," '2026-05-07  00:32:15',"," '15.17',", '1.42',", '0.033',"," '0',", '0'
"'4931', ","'21.92',"," '2026-05-07  00:32:30',"," '16.18',", '5.26',", '0.0253'",", '0'",", '0'"
"'4932', ","'22.26',"," '2026-05-07  00:32:45',"," '12.08',", '2.92',", '0.0208'",", '0'",", '0'"
"'4933', ","'22.43',"," '2026-05-07  00:33:00',"," '16.57',", '2.73',", '0.0138'",", '0'",", '0'"
"'4934', ","'22.42',"," '2026-05-07  00:33:15',"," '14.44',", '3.49',", '0.016',"," '0',", '0'
"'4935', ","'22.07',"," '2026-05-07  00:33:30',"," '19.54',", '3.74',", '0.0209'",", '0'",", '0'"
"'4936', ","'22.3', ","'2026-05-07  00:33:45', ","'11.31', ","'3.52',"," '0.03', '","0', '",0'
"'4937', ","'22.33',"," '2026-05-07  00:34:00',"," '19.5', ","'2.03',"," '0.0307',"," '0',", '0'
"'4938', ","'22.24',"," '2026-05-07  00:34:15',"," '19.78',", '2.81',", '0.0314'",", '0'",", '0'"
"'4939', ","'22.22',"," '2026-05-07  00:34:30',"," '19.33',", '1.08',", '0.0248'",", '0'",", '0'"
"'4940', ","'22.28',"," '2026-05-07  00:34:45',"," '17.3', ","'2.23',"," '0.0128',"," '0',", '0'
"'4941', ","'22.44',"," '2026-05-07  00:35:00',"," '17.42',", '0.82',", '0.0121'",", '0'",", '0'"
"'4942', ","'22.39',"," '2026-05-07  00:35:15',"," '19.98',", '1.32',", '0.0163'",", '0'",", '0'"
"'4943', ","'22.15',"," '2026-05-07  00:35:30',"," '18.5', ","'3.96',"," '0.0136',"," '0',", '0'
"'4944', ","'21.99',"," '2026-05-07  00:35:45',"," '12.88',", '2.89',", '0.0228'",", '0'",", '0'"
"'4945', ","'22.18',"," '2026-05-07  00:36:00',"," '11.03',", '1.85',", '0.0167'",", '0'",", '0'"
"'4946', ","'22.29',"," '2026-05-07  00:36:15',"," '16.22',", '5.36',", '0.0266'",", '0'",", '0'"
"'4947', ","'22.08',"," '2026-05-07  00:36:30',"," '11.53',", '0.91',", '0.0081'",", '0'",", '0'"
"'4948', ","'21.97',"," '2026-05-07  00:36:45',"," '19.2', ","'5.12',"," '0.0228',"," '0',", '0'
"'4949', ","'22.12',"," '2026-05-07  00:37:00',"," '19.91',", '2.15',", '0.033',"," '0',", '0'
"'4950', ","'22.18',"," '2026-05-07  00:37:15',"," '13.61',", '1.14',", '0.016',"," '0',", '0'
"'4951', ","'22.12',"," '2026-05-07  00:37:30',"," '17.08',", '4.41',", '0.0208'",", '0'",", '0'"
"'4952', ","'22.02',"," '2026-05-07  00:37:45',"," '12.6', ","'0.18',"," '0.0124',"," '0',", '0'
"'4953', ","'22.15',"," '2026-05-07  00:38:00',"," '19.06',", '2.33',", '0.027',"," '0',", '0'
"'4954', ","'21.86',"," '2026-05-07  00:38:15',"," '15.88',", '3.94',", '0.0319'",", '0'",", '1'"
"'4955', ","'22.26',"," '2026-05-07  00:38:30',"," '15.71',", '3.12',", '0.0294'",", '0'",", '0'"
"'4956', ","'21.91',"," '2026-05-07  00:38:45',"," '19.01',", '3.37',", '0.0278'",", '0'",", '0'"
"'4957', ","'22.35',"," '2026-05-07  00:39:00',"," '12.88',", '2.86',", '0.0101'",", '0'",", '0'"
"'4958', ","'21.9', ","'2026-05-07  00:39:15', ","'12.98', ","'4.12',"," '0.0136',"," '0',", '1'
"'4959', ","'21.9', ","'2026-05-07  00:39:30', ","'14.33', ","'5.13',"," '0.0196',"," '0',", '0'
"'4960', ","'21.91',"," '2026-05-07  00:39:45',"," '19.43',", '1.76',", '0.027',"," '0',", '0'
"'4961', ","'21.95',"," '2026-05-07  00:40:00',"," '14.23',", '0.85',", '0.0169'",", '0'",", '0'"
"'4962', ","'22.37',"," '2026-05-07  00:40:15',", '186.72',", '4.91","', '0.014'",", '0'",", '0'"
"'4963', ","'22.16',"," '2026-05-07  00:40:30',"," '17.14',", '1.33',", '0.0243'",", '0'",", '0'"
"'4964', ","'22.2', ","'2026-05-07  00:40:45', ","'13.26', ","'2.38',"," '0.0168',"," '0',", '0'
"'4965', ","'22.21',"," '2026-05-07  00:41:00',"," '16.3', ","'3.27',"," '0.0154',"," '0',", '0'
"'4966', ","'21.88',"," '2026-05-07  00:41:15',"," '11.65',", '3.78',", '0.0104'",", '0'",", '0'"
"'4967', ","'22.15',"," '2026-05-07  00:41:30',"," '11.32',", '3.95',", '0.0115'",", '0'",", '1'"
"'4968', ","'22.36',"," '2026-05-07  00:41:45',"," '16.05',", '0.14',", '0.0234'",", '0'",", '0'"
"'4969', ","'22.39',"," '2026-05-07  00:42:00',"," '17.94',", '4.53',", '0.0295'",", '0'",", '0'"
"'4970', ","'22.36',"," '2026-05-07  00:42:15',"," '12.93',", '5.38',", '0.03', ","'0', ",'0'
"'4971', ","'22.36',"," '2026-05-07  00:42:30',"," '14.21',", '4.64',", '0.0263'",", '0'",", '0'"
"'4972', ","'22.25',"," '2026-05-07  00:42:45',"," '13.06',", '1.15',", '0.0258'",", '0'",", '0'"
"'4973', ","'22.1', ","'2026-05-07  00:43:00', ","'10', '3.","77', '0",".0333', '0","', '0",'
"'4974', ","'22.27',"," '2026-05-07  00:43:15',"," '16.66',"," '4.3',"," '0.0183',"," '0',", '0'
"'4975', ","'21.85',"," '2026-05-07  00:43:30',"," '18.24',", '2.46',", '0.0082'",", '0'",", '0'"
"'4976', ","'22.32',"," '2026-05-07  00:43:45',"," '11.92',", '0.18',", '0.0287'",", '0'",", '0'"
"'4977', ","'21.9', ","'2026-05-07  00:44:00', ","'16.74', ","'0.31',"," '0.0218',"," '0',", '0'
"'4978', ","'22.3', ","'2026-05-07  00:44:15', ","'11.11', ","'4.46',"," '0.0332',"," '0',", '0'
"'4979', ","'21.92',"," '2026-05-07  00:44:30',"," '17.86',", '1.06',", '0.0281'",", '0'",", '1'"
"'4980', ","'22.13',"," '2026-05-07  00:44:45',"," '14.55',", '1.35',", '0.0103'",", '0'",", '0'"
"'4981', ","'22.25',"," '2026-05-07  00:45:00',"," '12.78',"," '3', '","0.0211', '","0', '",0'
"'4982', ","'22.29',"," '2026-05-07  00:45:15',"," '18.72',", '1.11',", '0.0182'",", '0'",", '0'"
"'4983', ","'22.27',"," '2026-05-07  00:45:30',"," '10.91',", '4.85',", '0.0083'",", '0'",", '0'"
"'4984', ","'22.17',"," '2026-05-07  00:45:45',"," '12.87',", '4.92',", '0.0318'",", '0'",", '0'"
"'4985', ","'22.25',"," '2026-05-07  00:46:00',"," '10.69',", '4.15',", '0.0264'",", '0'",", '0'"
"'4986', ","'22.36',"," '2026-05-07  00:46:15',"," '18.16',", '1.72',", '0.0191'",", '0'",", '0'"
"'4987', ","'22.16',"," '2026-05-07  00:46:30',"," '17.37',", '0.35',", '0.0286'",", '0'",", '0'"
"'4988', ","'21.77',"," '2026-05-07  00:46:45',"," '19.18',"," '3.2',"," '0.0197',"," '0',", '0'
"'4989', ","'21.88',"," '2026-05-07  00:47:00',"," '11.54',", '0.16',", '0.0211'",", '0'",", '0'"
"'4990', ","'22.26',"," '2026-05-07  00:47:15',"," '12.57',", '4.85',", '0.0267'",", '0'",", '1'"
"'4991', ","'22.17',"," '2026-05-07  00:47:30',"," '9.84', ","'2.83',"," '0.0153',"," '0',", '0'
"'4992', ","'22.09',"," '2026-05-07  00:47:45',"," '12.09',", '0.58',", '0.0101'",", '0'",", '0'"
"'4993', ","'21.93',"," '2026-05-07  00:48:00',"," '9.83', ","'2.11',"," '0.01', '","0', '",0'
"'4994', ","'21.81',"," '2026-05-07  00:48:15',"," '11.84',"," '1', '","0.0227', '","0', '",0'
"'4995', ","'22.2', ","'2026-05-07  00:48:30', ","'17.47', ","'1.3', ","'0.021', '","0', '",0'
"'4996', ","'22.2', ","'2026-05-07  00:48:45', ","'9.67', '","2.51', ","'0.0165', ","'0', ",'0'
"'4997', ","'22.3', ","'2026-05-07  00:49:00', ","'17.33', ","'1.87',"," '0.0226',"," '0',", '0'
"'4998', ","'22.16',"," '2026-05-07  00:49:15',"," '15.93',", '4.83',", '0.0287'",", '0'",", '0'"
"'4999', ","'22.25',"," '2026-05-07  00:49:30',"," '11.26',", '4.47',", '0.0284'",", '0'",", '0'"
"'5000', ","'21.93',"," '2026-05-07  00:49:45',"," '15.43',", '3.53',", '0.0246'",", '0'",", '0'"
"'5001', ","'21.81',"," '2026-05-07  00:50:00',"," '18.15',", '5.41',", '0.0301'",", '0'",", '0'"
"'5002', ","'21.89',"," '2026-05-07  00:50:15',"," '14.91',", '3.61',", '0.0111'",", '0'",", '0'"
"'5003', ","'21.74',"," '2026-05-07  00:50:30',"," '9.96', ","'0.33',"," '0.023', ","'0', ",'0'
"'5004', ","'21.97',"," '2026-05-07  00:50:45',"," '14.84',", '4.14',", '0.0331'",", '0'",", '0'"
"'5005', ","'22.27',"," '2026-05-07  00:51:00',"," '9.9', '","5.01', ","'0.0225', ","'0', ",'0'
"'5006', ","'22.16',"," '2026-05-07  00:51:15',"," '13.58',", '0.42',", '0.0133'",", '0'",", '1'"
"'5007', ","'21.73',"," '2026-05-07  00:51:30',"," '13.29',", '2.09',", '0.0168'",", '0'",", '0'"
"'5008', ","'22.08',"," '2026-05-07  00:51:45',"," '17.72',", '2.71',", '0.0316'",", '0'",", '0'"
"'5009', ","'22.15',"," '2026-05-07  00:52:00',"," '12.02',"," '5.2',"," '0.0112',"," '0',", '0'
"'5010', ","'21.89',"," '2026-05-07  00:52:15',"," '13.17',", '4.53',", '0.0191'",", '0'",", '0'"
"'5011', ","'21.98',"," '2026-05-07  00:52:30',"," '9.95', ","'2.68',"," '0.0236',"," '0',", '0'
"'5012', ","'21.72',"," '2026-05-07  00:52:45',"," '12.43',", '1.97',", '0.0206'",", '0'",", '0'"
"'5013', ","'22.16',"," '2026-05-07  00:53:00',"," '15.05',", '1.47',", '0.0188'",", '0'",", '0'"
"'5014', ","'22', '2","026-05-07 00 :53:15', '1","8.87', '2",".52', '","0.0268', '","0', '",0'
"'5015', ","'21.7', ","'2026-05-07  00:53:30', ","'14.67', ","'4.88',"," '0.0198',"," '0',", '0'
"'5016', ","'21.8', ","'2026-05-07  00:53:45', ","'9.29', '","0.4', '","0.0325', '","0', '",0'
"'5017', ","'21.93',"," '2026-05-07  00:54:00',"," '9.25', ","'4.74',"," '0.0112',"," '0',", '1'
"'5018', ","'21.96',"," '2026-05-07  00:54:15',"," '9.56', ","'4.4', ","'0.0336', ","'0', ",'0'
"'5019', ","'22.22',"," '2026-05-07  00:54:30',"," '18.64',"," '2.2',"," '0.0216',"," '0',", '0'
"'5020', ","'22.02',"," '2026-05-07  00:54:45',"," '14.85',", '4.92',", '0.0193'",", '0'",", '0'"
"'5021', ","'21.92',"," '2026-05-07  00:55:00',"," '13.78',"," '3', '","0.0253', '","0', '",0'
"'5022', ","'21.93',"," '2026-05-07  00:55:15',"," '95.15',", '3.48',", '0.0227'",", '0'",", '0'"
"'5023', ","'21.77',"," '2026-05-07  00:55:30',"," '9.95', ","'5.03',"," '0.0341',"," '0',", '1'
"'5024', ","'21.9', ","'2026-05-07  00:55:45', ","'17.54', ","'4.64',"," '0.0255',"," '0',", '0'
"'5025', ","'22.24',"," '2026-05-07  00:56:00',"," '12.59',"," '4.9',"," '0.0213',"," '0',", '0'
"'5026', ","'22.03',"," '2026-05-07  00:56:15',"," '17.92',", '2.81',", '0.0284'",", '0'",", '0'"
"'5027', ","'22.06',"," '2026-05-07  00:56:30',"," '13.12',", '5.45',", '0.0258'",", '0'",", '0'"
"'5028', ","'21.87',"," '2026-05-07  00:56:45',"," '16.21',", '0.86',", '0.0125'",", '0'",", '0'"
"'5029', ","'21.94',"," '2026-05-07  00:57:00',"," '13.77',", '3.35',", '0.0192'",", '0'",", '0'"
"'5030', ","'22.17',"," '2026-05-07  00:57:15',"," '12.93',", '1.59',", '0.0199'",", '0'",", '0'"
"'5031', ","'22.19',"," '2026-05-07  00:57:30',"," '10', '4",".54', '","0.0325', '","0', '",0'
"'5032', ","'22.16',"," '2026-05-07  00:57:45',"," '17.2', ","'5.09',"," '0.0321',"," '0',", '0'
"'5033', ","'22.14',"," '2026-05-07  00:58:00',"," '12.48',", '2.89',", '0.0213'",", '0'",", '0'"
"'5034', ","'22.12',"," '2026-05-07  00:58:15',"," '16.58',", '0.11',", '0.0193'",", '0'",", '0'"
"'5035', ","'21.66',"," '2026-05-07  00:58:30',"," '18.06',", '2.74',", '0.0085'",", '0'",", '0'"
